starttime,stoptime,ss_lat,ss_long,es_lat,es_long
2013-07-01T01:15:35,2013-07-01T01:29:50,40.71427487,-73.98990025,40.76227205,-73.98788205
2013-07-01T01:15:36,2013-07-01T01:33:42,40.748238,-73.978311,40.74290902,-73.97706058
2013-07-01T01:15:39,2013-07-01T01:45:11,40.689888,-73.981013,40.76020258,-73.96478473
2013-07-01T01:16:23,2013-07-01T01:56:09,40.73535398,-74.00483091,40.74177603,-74.00149746
2013-07-01T01:16:26,2013-07-01T01:28:15,40.76341379,-73.99667444,40.74691959,-74.00451887
2013-07-01T01:16:32,2013-07-01T01:29:59,40.69246277,-73.98963911,40.694528,-73.958089
2013-07-01T01:17:04,2013-07-01T01:37:31,40.74780373,-73.9734419,40.76227205,-73.98788205
2013-07-01T01:17:29,2013-07-01T01:32:54,40.72243797,-74.00566443,40.75188406,-73.97770164
2013-07-01T01:17:38,2013-07-01T01:41:53,40.75188406,-73.97770164,40.71219906,-73.97948148
2013-07-01T01:19:31,2013-07-01T01:26:24,40.75513557,-73.98658032,40.76064679,-73.98442659
2013-07-01T01:21:08,2013-07-01T01:45:11,40.73038599,-74.00214988,40.69331716,-73.95381995
2013-07-01T01:21:46,2013-07-01T01:32:45,40.75640548,-73.9900262,40.74854862,-73.98808416
2013-07-01T01:21:52,2013-07-01T01:45:47,40.72453734,-73.98185424,40.71850211,-73.98329859
2013-07-01T01:23:19,2013-07-01T01:27:23,40.739323,-74.008119,40.7390169121,-74.0026376103
2013-07-01T01:24:00,2013-07-01T01:32:12,40.76341379,-73.99667444,40.749717753,-74.002950346
2013-07-01T01:24:19,2013-07-01T01:42:21,40.75066386,-74.00176802,40.72779126,-73.98564945
2013-07-01T01:26:09,2013-07-01T01:34:45,40.76695317,-73.98169333,40.75320159,-73.9779874
2013-07-01T01:26:18,2013-07-01T01:40:40,40.72066442,-73.98517977,40.71850211,-73.98329859
2013-07-01T01:26:35,2013-07-01T01:30:41,40.72453734,-73.98185424,40.72066442,-73.98517977
2013-07-01T01:26:58,2013-07-01T01:30:32,40.72453734,-73.98185424,40.72066442,-73.98517977
2013-07-01T01:27:51,2013-07-01T01:30:57,40.74317449,-74.00366443,40.74691959,-74.00451887
2013-07-01T01:31:08,2013-07-01T01:35:34,40.72453734,-73.98185424,40.72953837,-73.98426726
2013-07-01T01:31:19,2013-07-01T01:51:59,40.72229346,-73.99147535,40.7457121,-73.98194829
2013-07-01T01:32:13,2013-07-01T01:47:39,40.70255065,-74.0127234,40.71273266,-74.0046073
2013-07-01T01:32:27,2013-07-01T01:36:16,40.76695317,-73.98169333,40.768254,-73.988639
2013-07-01T01:32:54,2013-07-01T02:03:16,40.7262807,-73.98978041,40.7262807,-73.98978041
2013-07-01T01:33:20,2013-07-01T01:42:39,40.72467721,-73.98783413,40.73416059,-73.98024289
2013-07-01T01:34:19,2013-07-01T01:37:39,40.7423543,-73.98915076,40.74238787,-73.99726235
2013-07-01T01:35:23,2013-07-01T01:45:25,40.75323098,-73.97032517,40.73624527,-73.98473765
2013-07-01T01:35:31,2013-07-01T01:46:59,40.70251526,-74.01427023,40.70530954,-74.00612572
2013-07-01T01:36:19,2013-07-01T01:46:53,40.70251526,-74.01427023,40.70530954,-74.00612572
2013-07-01T01:36:20,2013-07-01T01:40:30,40.71273266,-74.0046073,40.70955958,-74.00653609
2013-07-01T01:36:57,2013-07-01T01:55:13,40.73935542,-73.99931783,40.722055,-73.989111
2013-07-01T01:38:19,2013-07-01T01:48:21,40.70955958,-74.00653609,40.713126,-73.984844
2013-07-01T01:38:22,2013-07-01T02:05:54,40.749156,-73.9916,40.73038599,-74.00214988
2013-07-01T01:38:58,2013-07-01T01:45:06,40.74173969,-73.99415556,40.73704984,-73.99009296
2013-07-01T01:38:59,2013-07-01T01:51:03,40.76227205,-73.98788205,40.73221853,-73.98165557
2013-07-01T01:39:01,2013-07-01T01:54:43,40.73038599,-74.00214988,40.73221853,-73.98165557
2013-07-01T01:40:24,2013-07-01T01:59:31,40.76020258,-73.96478473,40.75797322,-73.96603308
2013-07-01T01:40:43,2013-07-01T01:41:44,40.751396,-74.005226,40.7218158,-73.99720307
2013-07-01T01:40:50,2013-07-01T01:51:44,40.71939226,-74.00247214,40.72779126,-73.98564945
2013-07-01T01:41:05,2013-07-01T01:54:43,40.71754834,-74.01322069,40.71754834,-74.01322069
2013-07-01T01:44:04,2013-07-01T01:56:11,40.749717753,-74.002950346,40.69580705,-73.97355569
2013-07-01T01:45:22,2013-07-01T01:54:58,40.71473993,-74.00910627,40.71754834,-74.01322069
2013-07-01T01:46:19,2013-07-01T02:08:09,40.72502876,-73.99069656,40.76461837,-73.98789473
2013-07-01T01:46:38,2013-07-01T01:49:13,40.70955958,-74.00653609,40.70706456,-74.00731853
2013-07-01T01:47:59,2013-07-01T01:57:53,40.74147286,-73.98320928,40.72740794,-73.98142006
2013-07-01T01:48:17,2013-07-01T02:12:45,40.71273266,-74.0046073,40.69512845,-73.99595065
2013-07-01T01:48:41,2013-07-01T02:09:16,40.72228087,-73.97668709,40.72217444,-73.98368779
2013-07-01T01:48:41,2013-07-01T02:14:49,40.710451,-73.960876,40.73624527,-73.98473765
2013-07-01T01:49:33,2013-07-01T02:11:49,40.7568001,-73.98291153,40.72066442,-73.98517977
2013-07-01T01:50:41,2013-07-01T01:57:43,40.74238787,-73.99726235,40.7381765,-73.97738662
2013-07-01T01:51:44,2013-07-01T01:54:12,40.75660359,-73.9979009,40.75660359,-73.9979009
2013-07-01T01:53:57,2013-07-01T02:02:47,40.72743423,-73.99379025,40.73454567,-73.99074142
2013-07-01T01:54:00,2013-07-01T02:18:28,40.71406667,-73.99293911,40.68382604,-73.97632328
2013-07-01T01:54:56,2013-07-01T02:18:23,40.71559509,-73.9870295,40.735238,-74.000271
2013-07-01T01:54:59,2013-07-01T01:57:32,40.68317813,-73.9659641,40.68650065,-73.96563307
2013-07-01T01:56:46,2013-07-01T02:09:33,40.71291224,-74.01020234,40.70255088,-73.98940236
2013-07-01T01:57:00,2013-07-01T02:06:24,40.74395411,-73.99144871,40.72917025,-73.99810231
2013-07-01T01:57:47,2013-07-01T02:21:10,40.71754834,-74.01322069,40.70530954,-74.00612572
2013-07-01T01:58:16,2013-07-01T03:16:26,40.72217444,-73.98368779,40.75001986,-73.96905301
2013-07-01T01:58:17,2013-07-01T02:03:21,40.73221853,-73.98165557,40.74315566,-73.97434726
2013-07-01T01:58:27,2013-07-01T02:06:17,40.72217444,-73.98368779,40.72467721,-73.98783413
2013-07-01T01:58:29,2013-07-01T02:11:56,40.74487634,-73.99529885,40.76009437,-73.99461843
2013-07-01T01:58:39,2013-07-01T02:16:40,40.76915505,-73.98191841,40.75513557,-73.98658032
2013-07-01T01:59:02,2013-07-01T02:07:16,40.73038599,-74.00214988,40.72917025,-73.99810231
2013-07-01T01:59:23,2013-07-01T02:06:53,40.73038599,-74.00214988,40.72917025,-73.99810231
2013-07-01T01:59:33,2013-07-01T02:17:26,40.72217444,-73.98368779,40.7390169121,-74.0026376103
2013-07-01T02:01:18,2013-07-01T02:21:18,40.71754834,-74.01322069,40.70530954,-74.00612572
2013-07-01T02:01:18,2013-07-01T02:05:56,40.70905623,-74.01043382,40.7047177,-74.00926027
2013-07-01T02:01:20,2013-07-01T02:21:03,40.71754834,-74.01322069,40.70530954,-74.00612572
2013-07-01T02:02:44,2013-07-01T02:13:36,40.75320159,-73.9779874,40.73587678,-73.98205027
2013-07-01T02:03:09,2013-07-01T02:05:27,40.76340613,-73.97722479,40.75527307,-73.98316936
2013-07-01T02:03:39,2013-07-01T02:10:24,40.75527307,-73.98316936,40.7390169121,-74.0026376103
2013-07-01T02:05:45,2013-07-01T02:24:22,40.71893904,-73.99266288,40.71893904,-73.99266288
2013-07-01T02:06:09,2013-07-01T02:36:00,40.69512845,-73.99595065,40.68223166,-73.9614583
2013-07-01T02:07:21,2013-07-01T02:13:37,40.75038009,-73.98338988,40.76461837,-73.98789473
2013-07-01T02:09:15,2013-07-01T02:15:38,40.71285887,-73.96590294,40.710451,-73.960876
2013-07-01T02:09:41,2013-07-01T02:18:46,40.71285887,-73.96590294,40.75188406,-73.97770164
2013-07-01T02:09:54,2013-07-01T02:29:55,40.72217444,-73.98368779,40.72082834,-73.97793172
2013-07-01T02:10:55,2013-07-01T02:18:41,40.72710258,-74.00297088,40.71336124,-74.00937622
2013-07-01T02:12:09,2013-07-01T02:36:29,40.70706456,-74.00731853,40.73224119,-74.00026394
2013-07-01T02:12:11,2013-07-01T02:36:30,40.70706456,-74.00731853,40.73224119,-74.00026394
2013-07-01T02:13:35,2013-07-01T02:35:41,40.770513,-73.988038,40.72903917,-73.99404649
2013-07-01T02:13:43,2013-07-01T02:24:38,40.75299641,-73.98721619,40.76695317,-73.98169333
2013-07-01T02:15:18,2013-07-01T02:27:42,40.69512845,-73.99595065,40.72917025,-73.99810231
2013-07-01T02:15:29,2013-07-01T02:27:19,40.69512845,-73.99595065,40.72917025,-73.99810231
2013-07-01T02:15:59,2013-07-01T02:33:47,40.71893904,-73.99266288,40.7652654,-73.98192338
2013-07-01T02:17:06,2013-07-01T02:36:46,40.716887,-73.963198,40.722055,-73.989111
2013-07-01T02:17:53,2013-07-01T02:38:33,40.75188406,-73.97770164,40.72217444,-73.98368779
2013-07-01T02:18:48,2013-07-01T02:44:43,40.73912601,-73.97973776,40.71473993,-74.00910627
2013-07-01T02:20:52,2013-07-01T02:27:18,40.72710258,-74.00297088,40.75172632,-73.98753523
2013-07-01T02:21:11,2013-07-01T02:34:41,40.73038599,-74.00214988,40.72362738,-73.99949601
2013-07-01T02:21:46,2013-07-01T02:37:00,40.70530954,-74.00612572,40.71413089,-73.9970468
2013-07-01T02:21:52,2013-07-01T02:43:23,40.72938685,-73.97772429,40.7172274,-73.98802084
2013-07-01T02:22:19,2013-07-01T02:36:48,40.70530954,-74.00612572,40.71413089,-73.9970468
2013-07-01T02:22:40,2013-07-01T02:36:42,40.70530954,-74.00612572,40.71413089,-73.9970468
2013-07-01T02:24:07,2013-07-01T02:38:03,40.71911552,-74.00666661,40.72019576,-73.98997825
2013-07-01T02:24:45,2013-07-01T02:43:05,40.72917025,-73.99810231,40.73535398,-74.00483091
2013-07-01T02:25:08,2013-07-01T02:42:01,40.74173969,-73.99415556,40.71307916,-73.99851193
2013-07-01T02:26:53,2013-07-01T03:12:54,40.76228826,-73.98336183,40.71291224,-74.01020234
2013-07-01T02:28:35,2013-07-01T02:34:03,40.7390169121,-74.0026376103,40.739323,-74.008119
2013-07-01T02:28:41,2013-07-01T02:34:01,40.7390169121,-74.0026376103,40.739323,-74.008119
2013-07-01T02:29:38,2013-07-01T02:34:01,40.75255434,-73.97282625,40.74780373,-73.9734419
2013-07-01T02:30:30,2013-07-01T03:22:07,40.76695317,-73.98169333,40.74487634,-73.99529885
2013-07-01T02:32:17,2013-07-01T03:06:25,40.72903917,-73.99404649,40.70463334,-74.01361706
2013-07-01T02:36:42,2013-07-01T02:45:29,40.7652654,-73.98192338,40.6809833854,-73.9500479759
2013-07-01T02:37:40,2013-07-01T03:00:33,40.72621788,-73.98379855,40.69760127,-73.99344559
2013-07-01T02:39:16,2013-07-01T02:49:22,40.69788349,-73.97350332,40.74395411,-73.99144871
2013-07-01T02:39:20,2013-07-01T03:17:06,40.76695317,-73.98169333,40.74487634,-73.99529885
2013-07-01T02:39:31,2013-07-01T03:22:29,40.734232,-73.986923,40.74487634,-73.99529885
2013-07-01T02:41:37,2013-07-01T02:47:19,40.70281858,-73.98765762,40.69766564,-73.98476437
2013-07-01T02:41:58,2013-07-01T02:48:34,40.70281858,-73.98765762,40.69246277,-73.98963911
2013-07-01T02:42:52,2013-07-01T02:56:58,40.73224119,-74.00026394,40.74734825,-73.99723551
2013-07-01T02:42:55,2013-07-01T02:47:06,40.74854862,-73.98808416,40.72229346,-73.99147535
2013-07-01T02:42:57,2013-07-01T02:50:41,40.73532427,-73.99800419,40.73624527,-73.98473765
2013-07-01T02:43:40,2013-07-01T02:56:59,40.73224119,-74.00026394,40.74734825,-73.99723551
2013-07-01T02:44:08,2013-07-01T02:58:35,40.73532427,-73.99800419,40.739323,-74.008119
2013-07-01T02:44:36,2013-07-01T03:00:32,40.76695317,-73.98169333,40.75206862,-73.96784384
2013-07-01T02:44:56,2013-07-01T02:50:31,40.76344058,-73.98268129,40.7423543,-73.98915076
2013-07-01T02:44:58,2013-07-01T02:50:40,40.76344058,-73.98268129,40.7423543,-73.98915076
2013-07-01T02:45:48,2013-07-01T02:47:21,40.74238787,-73.99726235,40.74238787,-73.99726235
2013-07-01T02:46:08,2013-07-01T03:01:38,40.73624527,-73.98473765,40.73624527,-73.98473765
2013-07-01T02:46:35,2013-07-01T03:17:29,40.76695317,-73.98169333,40.74487634,-73.99529885
2013-07-01T02:46:44,2013-07-01T03:16:42,40.72019576,-73.98997825,40.7153379,-74.01658354
2013-07-01T02:46:58,2013-07-01T03:24:19,40.76695317,-73.98169333,40.7643971,-73.97371465
2013-07-01T02:47:39,2013-07-01T02:58:25,40.74238787,-73.99726235,40.72955361,-73.98057249
2013-07-01T02:47:57,2013-07-01T02:55:57,40.76030096,-73.99884222,40.749717753,-74.002950346
2013-07-01T02:48:24,2013-07-01T02:53:41,40.73912601,-73.97973776,40.73221853,-73.98165557
2013-07-01T02:48:41,2013-07-01T02:55:09,40.72740794,-73.98142006,40.7208736,-73.98085795
2013-07-01T02:49:21,2013-07-01T02:57:03,40.76030096,-73.99884222,40.749717753,-74.002950346
2013-07-01T02:49:44,2013-07-01T02:56:11,40.76030096,-73.99884222,40.749717753,-74.002950346
2013-07-01T02:50:17,2013-07-01T02:58:58,40.74901271,-73.98848395,40.74238787,-73.99726235
2013-07-01T02:51:13,2013-07-01T03:02:13,40.73781509,-73.99994661,40.72521311,-73.97768752
2013-07-01T02:52:51,2013-07-01T02:58:19,40.73223272,-73.98889957,40.72467721,-73.98783413
2013-07-01T02:53:40,2013-07-01T03:05:49,40.75660359,-73.9979009,40.76370739,-73.9851615
2013-07-01T02:54:17,2013-07-01T03:13:50,40.76064679,-73.98442659,40.76344058,-73.98268129
2013-07-01T02:54:29,2013-07-01T03:03:44,40.710451,-73.960876,40.69573398,-73.97129668
2013-07-01T02:55:37,2013-07-01T02:59:29,40.76584941,-73.98690506,40.73704984,-73.99009296
2013-07-01T02:55:56,2013-07-01T03:00:03,40.74475148,-73.99915362,40.75044999,-73.99481051
2013-07-01T02:57:40,2013-07-01T04:40:24,40.74854862,-73.98808416,40.74854862,-73.98808416
2013-07-01T02:58:46,2013-07-01T03:20:21,40.739323,-74.008119,40.73261787,-73.99158043
2013-07-01T03:02:28,2013-07-01T04:19:47,40.749156,-73.9916,40.7606597,-73.98042047
2013-07-01T03:04:43,2013-07-01T03:29:24,40.71911552,-74.00666661,40.71542197,-74.01121978
2013-07-01T03:07:14,2013-07-01T03:14:30,40.71427487,-73.98990025,40.71494807,-74.00234482
2013-07-01T03:08:16,2013-07-01T03:13:59,40.72917025,-73.99810231,40.71743998,-74.00583475
2013-07-01T03:08:23,2013-07-01T03:13:51,40.72917025,-73.99810231,40.7284186,-73.98713956
2013-07-01T03:11:14,2013-07-01T03:20:06,40.7500727,-73.99839279,40.7423543,-73.98915076
2013-07-01T03:11:46,2013-07-01T03:16:38,40.68223166,-73.9614583,40.68900443,-73.96023854
2013-07-01T03:12:37,2013-07-01T12:10:42,40.71625008,-74.0091059,40.746745,-74.007756
2013-07-01T03:12:48,2013-07-01T12:10:44,40.71625008,-74.0091059,40.75097711,-73.98765428
2013-07-01T03:16:50,2013-07-01T03:39:16,40.7153379,-74.01658354,40.76087502,-74.00277668
2013-07-01T03:17:15,2013-07-01T03:35:17,40.76344058,-73.98268129,40.76370739,-73.9851615
2013-07-01T03:18:04,2013-07-01T03:48:24,40.746745,-74.007756,40.76064679,-73.98442659
2013-07-01T03:18:45,2013-07-01T03:26:17,40.75513557,-73.98658032,40.74780373,-73.9734419
2013-07-01T03:20:22,2013-07-01T03:27:33,40.72740794,-73.98142006,40.72740794,-73.98142006
2013-07-01T03:20:38,2013-07-01T03:29:20,40.75066386,-74.00176802,40.74206539,-74.00443172
2013-07-01T03:21:06,2013-07-01T03:30:46,40.73049393,-73.9957214,40.72521311,-73.97768752
2013-07-01T03:24:07,2013-07-01T04:12:04,40.74487634,-73.99529885,40.76695317,-73.98169333
2013-07-01T03:25:36,2013-07-01T03:44:43,40.739323,-74.008119,40.72217444,-73.98368779
2013-07-01T03:25:51,2013-07-01T04:13:17,40.74487634,-73.99529885,40.76695317,-73.98169333
2013-07-01T03:26:09,2013-07-01T04:12:09,40.74487634,-73.99529885,40.76695317,-73.98169333
2013-07-01T03:26:12,2013-07-01T03:35:03,40.722055,-73.989111,40.73535398,-74.00483091
2013-07-01T03:26:25,2013-07-01T04:12:08,40.74487634,-73.99529885,40.73935542,-73.99931783
2013-07-01T03:26:33,2013-07-01T03:36:03,40.74317449,-74.00366443,40.72490985,-74.00154702
2013-07-01T03:27:33,2013-07-01T03:40:44,40.76341379,-73.99667444,40.75066386,-74.00176802
2013-07-01T03:28:30,2013-07-01T04:12:03,40.73624527,-73.98473765,40.76695317,-73.98169333
2013-07-01T03:29:22,2013-07-01T04:40:19,40.75513557,-73.98658032,40.74854862,-73.98808416
2013-07-01T03:31:13,2013-07-01T04:48:09,40.749156,-73.9916,40.746647,-73.993915
2013-07-01T03:33:03,2013-07-01T03:37:51,40.7405826,-74.00550867,40.73781509,-73.99994661
2013-07-01T03:34:26,2013-07-01T03:42:58,40.74394314,-73.97966069,40.72710258,-74.00297088
2013-07-01T03:34:36,2013-07-01T03:57:12,40.71413089,-73.9970468,40.72082834,-73.97793172
2013-07-01T03:35:47,2013-07-01T03:57:09,40.71413089,-73.9970468,40.72082834,-73.97793172
2013-07-01T03:37:33,2013-07-01T03:53:00,40.72621788,-73.98379855,40.73543934,-73.99453948
2013-07-01T03:37:55,2013-07-01T03:53:09,40.73416059,-73.98024289,40.73543934,-73.99453948
2013-07-01T03:38:35,2013-07-01T04:07:30,40.76370739,-73.9851615,40.70530954,-74.00612572
2013-07-01T03:44:18,2013-07-01T03:48:16,40.76064679,-73.98442659,40.76344058,-73.98268129
2013-07-01T03:44:39,2013-07-01T04:01:02,40.72953837,-73.98426726,40.72953837,-73.98426726
2013-07-01T03:47:10,2013-07-01T03:51:49,40.71850211,-73.98329859,40.72453734,-73.98185424
2013-07-01T03:47:51,2013-07-01T03:58:12,40.689888,-73.981013,40.70955958,-74.00653609
2013-07-01T03:53:18,2013-07-01T03:58:48,40.7405826,-74.00550867,40.74475148,-73.99915362
2013-07-01T03:53:24,2013-07-01T03:56:11,40.73543934,-73.99453948,40.73543934,-73.99453948
2013-07-01T03:55:32,2013-07-01T04:11:14,40.73971301,-73.99456405,40.76370739,-73.9851615
2013-07-01T04:02:19,2013-07-01T04:19:58,40.74394314,-73.97966069,40.73971301,-73.99456405
2013-07-01T04:06:32,2013-07-01T04:15:20,40.73331967,-73.99510132,40.749156,-73.9916
2013-07-01T04:07:19,2013-07-01T04:14:47,40.74475148,-73.99915362,40.76009437,-73.99461843
2013-07-01T04:08:16,2013-07-01T04:20:57,40.73726186,-73.99238967,40.73416059,-73.98024289
2013-07-01T04:08:21,2013-07-01T04:16:06,40.73781509,-73.99994661,40.72953837,-73.98426726
2013-07-01T04:09:23,2013-07-01T04:20:53,40.73726186,-73.99238967,40.72621788,-73.98379855
2013-07-01T04:09:26,2013-07-01T04:13:56,40.74901271,-73.98848395,40.75513557,-73.98658032
2013-07-01T04:10:32,2013-07-01T04:27:32,40.74317449,-74.00366443,40.72467721,-73.98783413
2013-07-01T04:12:18,2013-07-01T04:48:16,40.72521311,-73.97768752,40.72521311,-73.97768752
2013-07-01T04:12:53,2013-07-01T04:38:23,40.75066386,-74.00176802,40.7489006,-73.97604882
2013-07-01T04:14:31,2013-07-01T04:23:40,40.75019995,-73.99093085,40.73935542,-73.99931783
2013-07-01T04:14:37,2013-07-01T04:48:02,40.72521311,-73.97768752,40.72521311,-73.97768752
2013-07-01T04:15:31,2013-07-01T04:42:43,40.71273266,-74.0046073,40.68312489,-73.97895137
2013-07-01T04:15:49,2013-07-01T04:42:23,40.71273266,-74.0046073,40.68312489,-73.97895137
2013-07-01T04:16:07,2013-07-01T04:43:41,40.7262807,-73.98978041,40.72217444,-73.98368779
2013-07-01T04:16:43,2013-07-01T04:41:05,40.76695317,-73.98169333,40.73624527,-73.98473765
2013-07-01T04:17:37,2013-07-01T04:47:44,40.746647,-73.993915,40.746647,-73.993915
2013-07-01T04:17:52,2013-07-01T04:24:01,40.74395411,-73.99144871,40.74345335,-74.00004031
2013-07-01T04:18:25,2013-07-01T04:41:07,40.76695317,-73.98169333,40.74487634,-73.99529885
2013-07-01T04:19:28,2013-07-01T04:37:09,40.72779126,-73.98564945,40.74901271,-73.98848395
2013-07-01T04:22:58,2013-07-01T04:47:06,40.751551,-73.993934,40.71450451,-74.00562789
2013-07-01T04:24:06,2013-07-01T04:41:00,40.71413089,-73.9970468,40.74206539,-74.00443172
2013-07-01T04:25:48,2013-07-01T04:30:09,40.76095756,-73.96724467,40.724399,-74.004704
2013-07-01T04:41:43,2013-07-01T04:57:47,40.74345335,-74.00004031,40.71754834,-74.01322069
2013-07-01T04:46:25,2013-07-01T05:10:37,40.73781509,-73.99994661,40.73172428,-74.00674436
2013-07-01T04:51:32,2013-07-01T05:00:50,40.73416059,-73.98024289,40.73416059,-73.98024289
2013-07-01T04:52:52,2013-07-01T04:59:29,40.73049393,-73.9957214,40.76727216,-73.99392888
2013-07-01T04:53:26,2013-07-01T05:08:39,40.70281858,-73.98765762,40.71291224,-74.01020234
2013-07-01T04:54:17,2013-07-01T05:01:29,40.751551,-73.993934,40.76228826,-73.98336183
2013-07-01T04:54:47,2013-07-01T05:09:19,40.73331967,-73.99510132,40.76727216,-73.99392888
2013-07-01T04:54:59,2013-07-01T05:02:34,40.72953837,-73.98426726,40.73028666,-73.9907647
2013-07-01T04:57:41,2013-07-01T05:08:07,40.74394314,-73.97966069,40.72362738,-73.99949601
2013-07-01T04:57:45,2013-07-01T05:05:57,40.751551,-73.993934,40.76030096,-73.99884222
2013-07-01T04:58:33,2013-07-01T05:20:42,40.70905623,-74.01043382,40.7457121,-73.98194829
2013-07-01T04:58:40,2013-07-01T05:06:06,40.76695317,-73.98169333,40.75849116,-73.95920622
2013-07-01T04:59:03,2013-07-01T05:06:48,40.73971301,-73.99456405,40.7568001,-73.98291153
2013-07-01T04:59:56,2013-07-01T05:04:17,40.7500727,-73.99839279,40.74317449,-74.00366443
2013-07-01T05:00:42,2013-07-01T05:04:25,40.74345335,-74.00004031,40.75044999,-73.99481051
2013-07-01T05:01:15,2013-07-01T06:23:53,40.7500727,-73.99839279,40.7643971,-73.97371465
2013-07-01T05:01:30,2013-07-01T06:23:59,40.7500727,-73.99839279,40.7643971,-73.97371465
2013-07-01T05:01:45,2013-07-01T05:16:01,40.72710258,-74.00297088,40.75513557,-73.98658032
2013-07-01T05:03:16,2013-07-01T05:10:41,40.73172428,-74.00674436,40.72043411,-74.01020609
2013-07-01T05:05:06,2013-07-01T05:14:40,40.73935542,-73.99931783,40.69788349,-73.97350332
2013-07-01T05:05:58,2013-07-01T05:36:01,40.69165183,-73.9999786,40.70827295,-73.96834101
2013-07-01T05:08:39,2013-07-01T05:15:32,40.7172274,-73.98802084,40.71910537,-73.99973337
2013-07-01T05:08:40,2013-07-01T05:15:12,40.72502876,-73.99069656,40.71559509,-73.9870295
2013-07-01T05:09:22,2013-07-01T05:22:43,40.75640548,-73.9900262,40.76095756,-73.96724467
2013-07-01T05:09:42,2013-07-01T05:20:24,40.73314259,-73.97573881,40.69512845,-73.99595065
2013-07-01T05:10:00,2013-07-01T05:32:27,40.75934501,-73.96759673,40.71427487,-73.98990025
2013-07-01T05:10:43,2013-07-01T05:21:51,40.73172428,-74.00674436,40.71542197,-74.01121978
2013-07-01T05:11:00,2013-07-01T05:29:12,40.73935542,-73.99931783,40.7153379,-74.01658354
2013-07-01T05:11:46,2013-07-01T05:31:27,40.70717936,-74.00887308,40.7390169121,-74.0026376103
2013-07-01T05:13:12,2013-07-01T05:31:43,40.75660359,-73.9979009,40.72710258,-74.00297088
2013-07-01T05:13:53,2013-07-01T05:23:51,40.75527307,-73.98316936,40.76695317,-73.98169333
2013-07-01T05:14:54,2013-07-01T05:21:54,40.76227205,-73.98788205,40.75097711,-73.98765428
2013-07-01T05:15:14,2013-07-01T05:31:43,40.72521311,-73.97768752,40.7489006,-73.97604882
2013-07-01T05:15:19,2013-07-01T05:27:12,40.74487634,-73.99529885,40.72043411,-74.01020609
2013-07-01T05:16:11,2013-07-01T05:25:56,40.72917025,-73.99810231,40.724399,-74.004704
2013-07-01T05:17:52,2013-07-01T09:02:04,40.71602118,-73.99974372,40.751551,-73.993934
2013-07-01T05:18:26,2013-07-01T05:52:40,40.76227205,-73.98788205,40.73524276,-73.98758561
2013-07-01T05:18:30,2013-07-01T06:03:54,40.7423543,-73.98915076,40.69246277,-73.98963911
2013-07-01T05:18:52,2013-07-01T06:04:13,40.7423543,-73.98915076,40.69246277,-73.98963911
2013-07-01T05:19:07,2013-07-01T05:36:14,40.74444921,-73.98303529,40.71748752,-74.0104554
2013-07-01T05:19:34,2013-07-01T05:31:20,40.76461837,-73.98789473,40.76590936,-73.97634151
2013-07-01T05:22:42,2013-07-01T05:38:21,40.7643971,-73.97371465,40.7575699,-73.99098507
2013-07-01T05:22:43,2013-07-01T05:49:12,40.68312489,-73.97895137,40.72456089,-73.99565293
2013-07-01T05:23:29,2013-07-01T05:28:01,40.75044999,-73.99481051,40.75660359,-73.9979009
2013-07-01T05:24:14,2013-07-01T05:26:49,40.76461837,-73.98789473,40.76228826,-73.98336183
2013-07-01T05:25:52,2013-07-01T05:31:50,40.73971301,-73.99456405,40.7423543,-73.98915076
2013-07-01T05:25:53,2013-07-01T05:27:37,40.73912601,-73.97973776,40.73587678,-73.98205027
2013-07-01T05:27:41,2013-07-01T05:39:11,40.72710258,-74.00297088,40.71473993,-74.00910627
2013-07-01T05:29:24,2013-07-01T05:43:22,40.73912601,-73.97973776,40.7158155,-73.99422366
2013-07-01T05:29:24,2013-07-01T05:33:24,40.76020258,-73.96478473,40.75714758,-73.97207836
2013-07-01T05:29:46,2013-07-01T05:37:12,40.76915505,-73.98191841,40.75828065,-73.97069431
2013-07-01T05:30:37,2013-07-01T06:14:41,40.71219906,-73.97948148,40.71219906,-73.97948148
2013-07-01T05:31:05,2013-07-01T05:42:26,40.76020258,-73.96478473,40.73587678,-73.98205027
2013-07-01T05:31:20,2013-07-01T05:38:30,40.75019995,-73.99093085,40.75149263,-73.97798848
2013-07-01T05:31:56,2013-07-01T05:37:18,40.70862144,-74.00722156,40.7149787,-74.013012
2013-07-01T05:32:23,2013-07-01T05:50:51,40.72710258,-74.00297088,40.70717936,-74.00887308
2013-07-01T05:33:28,2013-07-01T05:39:51,40.71427487,-73.98990025,40.71782143,-73.97628939
2013-07-01T05:33:50,2013-07-01T05:46:49,40.76727216,-73.99392888,40.749717753,-74.002950346
2013-07-01T05:34:26,2013-07-01T05:47:03,40.74395411,-73.99144871,40.75992262,-73.97648516
2013-07-01T05:34:45,2013-07-01T05:38:55,40.73935542,-73.99931783,40.7454973,-74.00197139
2013-07-01T05:34:57,2013-07-01T05:37:54,40.72043411,-74.01020609,40.71911552,-74.00666661
2013-07-01T05:36:05,2013-07-01T05:48:43,40.75640548,-73.9900262,40.74444921,-73.98303529
2013-07-01T05:36:20,2013-07-01T05:42:12,40.73587678,-73.98205027,40.7489006,-73.97604882
